time,return
2016-01-02,-0.001595462329489531
2016-01-03,0.001047594293045912
2016-01-04,0.0008809877018394305
2016-01-05,0.00015469926720238514
2016-01-06,-0.0001350739286170961
2016-01-07,0.0039028205301899783
2016-01-08,-0.0005586774177376319
2016-01-09,0.0009914106877164464
2016-01-10,-0.0016554692410247905
2016-01-11,-0.0026519920991247233
2016-01-12,-0.001546207008417555
2016-01-13,-0.0007424066436849007
2016-01-14,-0.006503550685766824
2016-01-15,-0.01767083848894573
2016-01-16,-0.001369655426272238
2016-01-17,-0.0007225999172981706
2016-01-18,-0.004697220223066139
2016-01-19,-3.960777003584784e-05
2016-01-20,0.0002987762023547725
2016-01-21,-0.0038431045305842232
2016-01-22,0.001975731672723817
2016-01-23,0.0034381225852157644
2016-01-24,0.005398556412765131
2016-01-25,0.008145242584432465
2016-01-26,-0.00818378575475842
2016-01-27,0.012960042028874777
2016-01-28,0.002971204347537344
2016-01-29,0.003833649386656762
2016-01-30,0.0037099067949698597
2016-01-31,-0.0002934024874813805
2016-02-01,0.0009508738293042649
2016-02-02,-0.0016050513007174478
2016-02-03,-4.150655774540957e-05
2016-02-04,0.002329840492460228
2016-02-05,-0.0010419229975053988
2016-02-06,0.0018494874829711135
2016-02-07,-0.0011890642861109742
2016-02-08,-0.0025840348316442012
2016-02-09,0.0007331548434833568
2016-02-10,-0.0017311993916037838
2016-02-11,-0.007097264314652904
2016-02-12,-0.00046617238657998227
2016-02-13,1.8630997203429755e-05
2016-02-14,-0.0024235647933631152
2016-02-15,0.0013860868574323225
2016-02-16,0.0037053170770498804
2016-02-17,-0.0024756844864558224
2016-02-18,0.002543127875562811
2016-02-19,-0.0013760945724720385
2016-02-20,-0.0035590319659022226
2016-02-21,-0.013744078384787523
2016-02-22,-0.0004733288216086125
2016-02-23,-7.436250401279616e-05
2016-02-24,0.0001975966291333605
2016-02-25,-0.000979916236678014
2016-02-26,3.2143348904687396e-06
2016-02-27,0.0007363736112879437
2016-02-28,7.09909461366292e-05
2016-02-29,-0.019888328926501598
2016-03-01,-0.000756449203146066
2016-03-02,-0.009071453558373879
2016-03-03,-0.002366536139667485
2016-03-04,-0.00412946067473611
2016-03-05,0.0016911850770623816
2016-03-06,-0.0034224334573460997
2016-03-07,-0.0004328904192051213
2016-03-08,0.0028547589247479824
2016-03-09,0.006335781758826416
2016-03-10,-0.0006219432548790529
2016-03-11,-0.00223025771472887
2016-03-12,0.0019648924810077677
2016-03-13,-0.000553108618694711
2016-03-14,0.0037328413389160074
2016-03-15,0.00024150552520851731
2016-03-16,0.002054855714956023
2016-03-17,0.003013155214183352
2016-03-18,-0.0018685237088707876
2016-03-19,0.0032820477464016447
2016-03-20,-0.001943944785299856
2016-03-21,-0.0004481801955211329
2016-03-22,0.0001460141752084976
2016-03-23,-0.005770448510836285
2016-03-24,0.0036818270752916353
2016-03-25,0.004197159321848074
2016-03-26,0.0005107820139549557
2016-03-27,-0.0008563200120592958
2016-03-28,-0.0004497100524746152
2016-03-29,-0.004091581126941108
2016-03-30,-0.0015585611055979227
2016-03-31,-0.001450093621558679
2016-04-01,0.0007347259578039387
2016-04-02,0.0007788883068968238
2016-04-03,0.0001619880545881358
2016-04-04,-0.0006221152884341214
2016-04-05,-0.00015263516024375458
2016-04-06,0.0016083916773105475
2016-04-07,-0.0006632238486605966
2016-04-08,0.002343311153938809
2016-04-09,0.00019556013568567242
2016-04-10,-0.0010495594094815707
2016-04-11,-0.0014236632614328484
2016-04-12,0.0009503392302994645
2016-04-13,-0.0020312400732985488
2016-04-14,-0.0020585895573504067
2016-04-15,0.0019440297344120653
2016-04-16,-0.0001375592535200092
2016-04-17,-0.0002938950660141433
2016-04-18,0.0002242704391645785
2016-04-19,-5.662632755758601e-05
2016-04-20,-0.0023629801357592127
2016-04-21,0.0007401835457965637
2016-04-22,-0.0012559875674952343
2016-04-23,-0.0004411767288177699
2016-04-24,0.002086389814144105
2016-04-25,0.0003568094351276545
2016-04-26,-0.002543764281639127
2016-04-27,-0.0031657077608256584
2016-04-28,5.74930813142233e-05
2016-04-29,0.00010489200317823059
2016-04-30,-0.0008630771856271302
2016-05-01,-0.007653597286750422
2016-05-02,-0.00010206157191295262
2016-05-03,0.0003308599566794428
2016-05-04,3.8403234125121975e-06
2016-05-05,0.0011451891387283626
2016-05-06,0.0009034438378802235
2016-05-07,-0.0014652061795104592
2016-05-08,-0.0009464744420935647
2016-05-09,-0.0016340640139668142
2016-05-10,0.0002232551122141361
2016-05-11,-0.00013537669765251704
2016-05-12,0.00017146828476710134
2016-05-13,0.0009941910215249773
2016-05-14,-0.000763031746681664
2016-05-15,0.0018093219664383712
2016-05-16,-0.00010083732645107252
2016-05-17,0.0012109962438579562
2016-05-18,-0.0006295873937317164
2016-05-19,0.0014286416369137518
2016-05-20,-0.000385860339506635
2016-05-21,0.0004562678079068894
2016-05-22,-0.0006115409851351481
2016-05-23,-0.00045048591615320666
2016-05-24,-0.001344010234079875
2016-05-25,0.00036226595858860033
2016-05-26,-0.007155668097787897
2016-05-27,-0.0014999996150964238
2016-05-28,0.001664836080459199
2016-05-29,-0.00043646361240143783
2016-05-30,0.001655530871261808
2016-05-31,-0.0006460480389542971
2016-06-01,-0.0007776690304931995
2016-06-02,-6.469941976168326e-05
2016-06-03,-0.000994522444973645
2016-06-04,-0.003211376789145433
2016-06-05,0.0006476568990967994
2016-06-06,-0.001172966927319917
2016-06-07,-0.0003555176652200061
2016-06-08,-0.0014602621256078416
2016-06-09,0.0006345886431527117
2016-06-10,0.0001282058355239144
2016-06-11,-0.0009604662347947755
2016-06-12,0.001556177410606859
2016-06-13,0.010576115281475357
2016-06-14,0.0006170048557077257
2016-06-15,0.001778680230312009
2016-06-16,-0.012649465007252062
2016-06-17,-0.0061061527812841685
2016-06-18,-0.0022224839485478045
2016-06-19,-0.0002674150494792258
2016-06-20,0.0005214534408708227
2016-06-21,-0.009203324242505488
2016-06-22,0.0021564746165221244
2016-06-23,0.0037053190627664863
2016-06-24,0.00026102755379068165
2016-06-25,0.0012174564506015036
2016-06-26,0.005555144876292932
2016-06-27,-0.000935951578509764
2016-06-28,0.0007982490077521889
2016-06-29,-0.002785599446154093
2016-06-30,0.0008357258224181763
2016-07-01,-0.00217872530028101
2016-07-02,-8.440026023239721e-05
2016-07-03,-0.001201967078734019
2016-07-04,0.00173534143667244
2016-07-05,0.003987466606138093
2016-07-06,0.00025216411203590993
2016-07-07,-0.000294141667184454
2016-07-08,0.0010351220525157553
2016-07-09,0.001408538931420578
2016-07-10,0.0015813537899163582
2016-07-11,-0.0003087304340869183
2016-07-12,-0.00024425515726826983
2016-07-13,0.0011410588572894889
2016-07-14,-0.0007147750847773249
2016-07-15,-0.0005964233235175293
2016-07-16,-0.001190383323156616
2016-07-17,0.0016318049139675877
2016-07-18,-0.0037438267387962833
2016-07-19,0.004630545235045885
2016-07-20,0.00027389422276135765
2016-07-21,-0.001257366516484022
2016-07-22,-0.01055280344703003
2016-07-23,-0.00023074257441862655
2016-07-24,-0.0016530651943143448
2016-07-25,-0.035592050389357976
2016-07-26,-8.999015125563803e-05
2016-07-27,0.0016612676290564594
2016-07-28,0.002114352249806835
2016-07-29,0.001679991822553131
2016-07-30,-0.0009381747652467473
2016-07-31,0.001728108085183973
2016-08-01,-0.004961170772638646
2016-08-02,-0.0031967497010787333
2016-08-03,-0.004147195793421821
2016-08-04,9.150844230249033e-05
2016-08-05,-0.0059089098922984395
2016-08-06,0.004860668023098257
2016-08-07,-0.001323371302593352
2016-08-08,-0.005477939257004113
2016-08-09,0.0006635366260570637
2016-08-10,0.0015207691323460093
2016-08-11,0.0029351410149174935
2016-08-12,-0.0005489395923929717
2016-08-13,-0.0028114468372278517
2016-08-14,-0.00021512319307338368
2016-08-15,0.0006722847920847834
2016-08-16,0.0013026464051134942
2016-08-17,0.00902698280007004
2016-08-18,-0.0024730112851874806
2016-08-19,-0.0015791509860140045
2016-08-20,0.002327816048818458
2016-08-21,0.0024340033620843925
2016-08-22,-0.006553333443919729
2016-08-23,0.0001751428060954643
2016-08-24,0.0031995140353407807
2016-08-25,0.0004729004419970644
2016-08-26,-0.0003231971531770741
2016-08-27,-7.206968442161932e-05
2016-08-28,-0.00047776289429204516
2016-08-29,-0.00010331786467430958
2016-08-30,-0.00047197470907842456
2016-08-31,0.0012581133243779372
2016-09-01,0.009238328196219196
2016-09-02,-0.001242534654824977
2016-09-03,-0.0017239231870345227
2016-09-04,-5.3428492154551586e-05
2016-09-05,0.0032851234767462064
2016-09-06,0.0022964374812883387
2016-09-07,0.002905825410243388
2016-09-08,-0.0006660031805667536
2016-09-09,-7.686202661730002e-05
2016-09-10,-0.0015809011138703992
2016-09-11,-0.0008720230209548956
2016-09-12,-0.0004902817652602553
2016-09-13,-0.0031389241132702434
2016-09-14,-0.006829377099225329
2016-09-15,-0.0033457397360211233
2016-09-16,-0.0005484826551815254
2016-09-17,0.0007151492615308747
2016-09-18,-0.0010960889519544082
2016-09-19,-0.002016920623968533
2016-09-20,0.0008641344562014126
2016-09-21,0.00044309158360780943
2016-09-22,0.00030459767506542645
2016-09-23,-0.0008583078809688224
2016-09-24,-0.0023677847850595768
2016-09-25,-0.00043604979848031966
2016-09-26,0.003067774073508447
2016-09-27,0.006004725418042988
2016-09-28,0.0032602204574726954
2016-09-29,-0.0004231028206970431
2016-09-30,-0.0006280861795068114
2016-10-01,0.0014850572227181594
2016-10-02,-0.0003722003853262219
2016-10-03,-0.0012152347520830685
2016-10-04,0.00023731083935389874
2016-10-05,0.0024478735355903795
2016-10-06,0.0014731400396336598
2016-10-07,-0.0003200949588740797
2016-10-08,0.001687967588421838
2016-10-09,-0.003984881493097457
2016-10-10,-0.0033875969383366047
2016-10-11,0.001571961728488307
2016-10-12,-0.0008591830050196378
2016-10-13,-0.006697941098558699
2016-10-14,-0.0007560374303143456
2016-10-15,-0.0009546171976287159
2016-10-16,0.0011525145359208065
2016-10-17,-0.0003472937662291872
2016-10-18,2.487042385212268e-05
2016-10-19,0.0017592762121693417
2016-10-20,-0.0032043770687169852
2016-10-21,-0.003052894471681565
2016-10-22,0.00019252022336112607
2016-10-23,-0.00168848314219911
2016-10-24,-5.361110125439426e-05
2016-10-25,-0.001315368453122885
2016-10-26,0.0029490464262705296
2016-10-27,0.0011915524188160754
2016-10-28,0.0012804122127000053
2016-10-29,0.0034511908875900915
2016-10-30,-0.001352686911932006
2016-10-31,-0.005568381268345074
2016-11-01,0.0009198737563466581
2016-11-02,0.006659563287784412
2016-11-03,0.00045852772654369025
2016-11-04,-0.0031163362078851743
2016-11-05,-0.0018752055396079256
2016-11-06,-0.009872179385262468
2016-11-07,-0.0012746204996025615
2016-11-08,0.0013972398180707108
2016-11-09,-0.0014507665915337552
2016-11-10,-0.0005822619024611026
2016-11-11,-0.00032226781811775984
2016-11-12,-0.002865505840696984
2016-11-13,0.0008154601042070309
2016-11-14,-0.0003809352185234419
2016-11-15,-0.001952513689102816
2016-11-16,-0.0032687890539042884
2016-11-17,-0.00267600073792689
2016-11-18,0.002301262926819734
2016-11-19,-0.00044769461503593266
2016-11-20,0.00110179718055206
2016-11-21,-0.002270333545364024
2016-11-22,-0.005549940389281838
2016-11-23,-0.0003364709633829723
2016-11-24,0.003963994848652948
2016-11-25,-4.4373656038867006e-05
2016-11-26,-0.00128365549964766
2016-11-27,-0.0002697734976433317
2016-11-28,0.0016624757157512255
2016-11-29,-0.0018488812305483538
2016-11-30,0.0009838045777747688
2016-12-01,-0.00650006790202058
2016-12-02,-0.0011663343552877252
2016-12-03,0.0016007023772879126
2016-12-04,0.003820690077066211
2016-12-05,0.013231865259721299
2016-12-06,0.0009595527892947218
2016-12-07,-0.0037370441902095115
2016-12-08,-7.79026453267333e-05
2016-12-09,-0.005246218187170523
2016-12-10,-0.005602530264399163
2016-12-11,-0.0008967260440255234
2016-12-12,0.002123233007996374
2016-12-13,0.0021838624367233436
2016-12-14,0.002655673246390232
2016-12-15,0.003070901196029211
2016-12-16,0.007168584488645065
2016-12-17,-0.0008271709192568673
2016-12-18,0.0042594670150363795
2016-12-19,-0.0009771732860519133
2016-12-20,0.0017539043173977196
2016-12-21,0.0008808468074867162
2016-12-22,-0.0027624673804862807
2016-12-23,0.0009066888244590847
2016-12-24,-0.0013401071676654793
2016-12-25,-0.0027164228637655188
2016-12-26,-0.0018539659873366508
2016-12-27,0.0004391419826048304
2016-12-28,0.020856321067784594
2016-12-29,0.0003165666953672881
2016-12-30,0.001991230278946148
2016-12-31,0.000758177144023712
2017-01-01,-0.002157566937993146
2017-01-02,-0.00304370216895941
2017-01-03,-0.008476289737472931
2017-01-04,-0.004738743788280751
2017-01-05,0.006356333584171075
2017-01-06,0.0008133239703477257
2017-01-07,-0.00011965206774723752
2017-01-08,-0.00042683144772429006
2017-01-09,-0.0019989541812305716
2017-01-10,0.0003439105694546063
2017-01-11,0.0051039509474692215
2017-01-12,0.0023496488267055406
2017-01-13,-0.0005042870232067533
2017-01-14,-0.00019425739731027881
2017-01-15,-0.0009855667236409991
2017-01-16,0.0035486006650629494
2017-01-17,-0.0009392579106724399
2017-01-18,-0.0004082876904695478
2017-01-19,0.005664053139108738
2017-01-20,0.001405418630250716
2017-01-21,0.0009946041523063874
2017-01-22,-0.00011319414598064404
2017-01-23,0.003024467852391699
2017-01-24,0.0019557790317720754
2017-01-25,0.0006012243540442552
2017-01-26,0.0007958459381822474
2017-01-27,-0.0009077600974399607
2017-01-28,5.160698350469373e-05
2017-01-29,-0.0009926441288901089
2017-01-30,0.000996082396083979
2017-01-31,0.00036841439255666763
2017-02-01,-0.000854920026213235
2017-02-02,-0.0004900219846377778
2017-02-03,-0.0013866842237428285
2017-02-04,-0.0005929709468148747
2017-02-05,0.0008309999027275157
2017-02-06,0.0008316851874689504
2017-02-07,0.00010781257946320056
2017-02-08,0.0009289742598036198
2017-02-09,-0.00029342015296243186
2017-02-10,-0.0007108851667859171
2017-02-11,0.0005766334854832222
2017-02-12,0.00011076811748186344
2017-02-13,0.0036107627919608927
2017-02-14,0.0030910516673233706
2017-02-15,-0.00013252947184343178
2017-02-16,0.0018806917852272078
2017-02-17,0.004518177345513488
2017-02-18,0.0014896080887583667
2017-02-19,0.003726736383331848
2017-02-20,0.0019540746443579976
2017-02-21,6.973868597502708e-05
2017-02-22,0.007334135302701814
2017-02-23,-0.00015444438353845813
2017-02-24,0.0037208057990657955
2017-02-25,-0.0024066994141109964
2017-02-26,0.005833613617328775
2017-02-27,-0.002776473774484875
2017-02-28,0.002179555252620885
2017-03-01,-0.001238679999473229
2017-03-02,0.00457484442675296
2017-03-03,0.0037719058641851634
2017-03-04,-0.003650275729223186
2017-03-05,0.0047587840322631985
2017-03-06,0.003444652195268786
2017-03-07,-0.001883941626534075
2017-03-08,-0.00033820195115254637
2017-03-09,0.005472634221105039
2017-03-10,-0.005329739550856124
2017-03-11,-0.004050385765510307
2017-03-12,0.0030682908835095073
2017-03-13,0.004967132671717021
2017-03-14,0.0030671971056931866
2017-03-15,0.0003347025097698921
2017-03-16,-0.015840156922050836
2017-03-17,-0.012827029889754541
2017-03-18,0.005827271884261972
2017-03-19,-0.0016086296274938738
2017-03-20,-0.0012563056399075142
2017-03-21,-0.0011331319925540603
2017-03-22,-0.0018497618676740204
2017-03-23,0.004743373403456538
2017-03-24,0.0103458402182585
2017-03-25,0.0008318580557784183
2017-03-26,0.0028014008512641927
2017-03-27,0.00030974875448045624
2017-03-28,-0.003367748085918862
2017-03-29,-0.007978977480370242
2017-03-30,-0.018670821892023796
2017-03-31,0.001205448005013797
2017-04-01,-0.016311037653333808
2017-04-02,-0.019357100324191644
2017-04-03,-0.00775394347941968
2017-04-04,0.0016866448566005539
2017-04-05,-7.268991323587049e-05
2017-04-06,0.0011006150650527036
2017-04-07,-0.0022361254385615454
2017-04-08,0.0008800334946342017
2017-04-09,-0.0029608720049710212
2017-04-10,0.00013514391342521438
2017-04-11,-0.008588989210288948
2017-04-12,-0.0019630843059796335
2017-04-13,-0.0023247806835411883
2017-04-14,-0.00594099367644724
2017-04-15,0.003903681512675141
2017-04-16,-0.00042997325757061365
2017-04-17,-0.0010158994715052177
2017-04-18,-0.0024376701419256495
2017-04-19,-0.000775738720009524
2017-04-20,-0.0011978735760871503
2017-04-21,-0.0053040375041865226
2017-04-22,-0.0011505900487376439
2017-04-23,-0.0061039404914735446
2017-04-24,0.00030703988861864275
2017-04-25,-0.0018242744783750345
2017-04-26,0.002752803046200057
2017-04-27,0.0038654870964751533
2017-04-28,-0.006760988714677444
2017-04-29,0.0015279745014089604
2017-04-30,0.0007390555917773529
2017-05-01,-0.003970355364372065
2017-05-02,-0.007625795011246096
2017-05-03,0.0014146409851912547
2017-05-04,-0.010817597035672361
2017-05-05,0.005767242463055607
2017-05-06,0.00015121618904030888
2017-05-07,-0.0036859456466044275
2017-05-08,-0.004201257661179585
2017-05-09,0.0018657312469156015
2017-05-10,0.013673926613265152
2017-05-11,0.0007929886511900777
2017-05-12,0.0007723411551723264
2017-05-13,-0.0003176353468956701
2017-05-14,0.0021076468789660153
2017-05-15,-0.00541055533302308
2017-05-16,-0.0006277086629223554
2017-05-17,-0.004408609773689122
2017-05-18,-0.01030743965893208
2017-05-19,0.010843951057332846
2017-05-20,-0.007139371043557494
2017-05-21,-0.006160538321622254
2017-05-22,-0.0006507130373767755
2017-05-23,0.016306865921279
2017-05-24,-0.006575864918884499
2017-05-25,0.0062802484995347916
2017-05-26,-0.0018938693100146757
2017-05-27,-0.0014352973262888034
2017-05-28,-0.000662231075020768
2017-05-29,0.005799348833729879
2017-05-30,0.0026932460715131984
2017-05-31,0.02054730361903033
2017-06-01,0.001755876822858735
2017-06-02,0.00035082181581176864
2017-06-03,-0.0017439627149845695
2017-06-04,-0.0012317019532914783
2017-06-05,0.0015267864150515645
2017-06-06,0.0051919380340780755
2017-06-07,-0.00011717492732100965
2017-06-08,-0.00027954322104825337
2017-06-09,-0.019460626263479275
2017-06-10,-0.00022869933471660837
2017-06-11,-0.006454993485817195
2017-06-12,-0.0017183557967369594
2017-06-13,-0.008518090694715612
2017-06-14,0.0015231633038261742
2017-06-15,-0.0004022836789490376
2017-06-16,-0.004722156045562872
2017-06-17,0.0006274549710275283
2017-06-18,-0.0028934451199353096
2017-06-19,0.0032891455674282886
2017-06-20,-0.005778074448229667
2017-06-21,0.0005384837141548501
2017-06-22,0.003811622952883087
2017-06-23,-0.003746508083864304
2017-06-24,-0.004963483394744512
2017-06-25,-0.007720655465894484
2017-06-26,-0.0013999578448849097
2017-06-27,-0.0027893473602321507
2017-06-28,-0.007694159188901663
2017-06-29,0.0027491827336741208
2017-06-30,-0.0022782247055193475
2017-07-01,-0.0029051278063497448
2017-07-02,-0.0013193741077465139
2017-07-03,-0.002051128913284397
2017-07-04,0.0014543100117070005
2017-07-05,0.00012716930346692702
2017-07-06,-0.004656775119272831
2017-07-07,0.003591216480918192
2017-07-08,0.0053687007665374
2017-07-09,-0.01128163385861331
2017-07-10,0.004750583568029927
2017-07-11,0.009655191363325837
2017-07-12,0.0008751264565476093
2017-07-13,0.00029643311015957696
2017-07-14,-0.002116568358157948
2017-07-15,0.0016622786639396646
2017-07-16,-0.011069729933280151
2017-07-17,0.0026003568224292205
2017-07-18,-0.010720286355198604
2017-07-19,-0.00405067252369263
2017-07-20,0.0029519648313460875
2017-07-21,0.011864549973612328
2017-07-22,0.0029344444220852843
2017-07-23,0.0022694107321178363
2017-07-24,-0.003717550634226434
2017-07-25,-0.00048621767455108073
2017-07-26,0.004601495836577907
2017-07-27,-0.0008071196959136295
2017-07-28,-0.0023270352163724775
2017-07-29,-0.00215450979488681
2017-07-30,-0.0009409135702120684
2017-07-31,-0.005256272637378645
2017-08-01,0.0028516211568321475
2017-08-02,0.0004077470801988805
2017-08-03,0.01871369817811537
2017-08-04,0.0072911732202499075
2017-08-05,0.003279661792787443
2017-08-06,-0.0014726426188828605
2017-08-07,-0.0027922721469568795
2017-08-08,-0.0007738516382870118
2017-08-09,-0.004015871648562422
2017-08-10,0.002585418869859676
2017-08-11,-0.002022116963530703
2017-08-12,0.0006277634615715181
2017-08-13,-0.0012933752376643722
2017-08-14,0.0009360531684341647
2017-08-15,0.002461971537956172
2017-08-16,-0.0008048497402888846
2017-08-17,0.0008946844743409685
2017-08-18,-0.0002571395996929837
2017-08-19,-0.0020413905933308117
2017-08-20,0.004109767016908684
2017-08-21,-0.011016620065172447
2017-08-22,0.003926673804089447
2017-08-23,-2.3641085657546414e-05
2017-08-24,-0.0010584439174102065
2017-08-25,0.003026587340431836
2017-08-26,0.0008249335455028759
2017-08-27,0.00037613741618696837
2017-08-28,0.002005287028501609
2017-08-29,0.007503904667118256
2017-08-30,-2.345535424658249e-05
2017-08-31,0.00022952910521752213
2017-09-01,-0.015501154780086963
2017-09-02,0.00421375444836438
2017-09-03,0.017577482136086706
2017-09-04,-0.001607407891824197
2017-09-05,0.0058241062908313684
2017-09-06,0.0018401245247130853
2017-09-07,-0.00037548069578727895
2017-09-08,0.0016955427862329893
2017-09-09,0.0010316534113220008
2017-09-10,-0.00031484084790921375
2017-09-11,-0.0017631078795168156
2017-09-12,-0.0007353800212421953
2017-09-13,0.0016504821304192346
2017-09-14,-0.0015078923926872385
2017-09-15,-0.0012959347943066186
2017-09-16,0.0020592406753905863
2017-09-17,0.0012691006547572447
2017-09-18,0.0029219619284512896
